"date","avg_temp","sd_temp","n_cells","se_temp","scenario"
2037-11-16,13.3874883768035,1.30847192189794,82,0.144496551161277,"sst_SSP1_2.6"
2037-12-16,11.2585403570315,1.23159396695186,82,0.136006801275068,"sst_SSP1_2.6"
2038-01-16,9.84741057128441,1.23456645855584,82,0.13633505805914,"sst_SSP1_2.6"
2038-02-16,8.69769105097143,1.14833861166203,82,0.126812785336509,"sst_SSP1_2.6"
2038-03-16,8.32524460408746,1.09196704652159,82,0.120587587370822,"sst_SSP1_2.6"
2038-04-16,8.61045557115136,1.08448384651464,82,0.119761206174131,"sst_SSP1_2.6"
2038-05-16,10.1837352427041,0.887136915478915,82,0.0979678834136687,"sst_SSP1_2.6"
2038-06-16,12.4238393771939,1.04021415386352,82,0.114872436455804,"sst_SSP1_2.6"
2038-07-16,15.9207076270406,1.16201727629463,82,0.128323341146553,"sst_SSP1_2.6"
2038-08-16,16.2652953659616,1.39873699305116,82,0.154464660719982,"sst_SSP1_2.6"
2038-09-16,15.3890099467301,1.60248604495184,82,0.176964979457677,"sst_SSP1_2.6"
2038-10-16,13.4519249753254,1.53266089083927,82,0.169254081130614,"sst_SSP1_2.6"
2038-11-16,11.7514828647055,1.20361308200459,82,0.132916829449416,"sst_SSP1_2.6"
2038-12-16,9.96006984826995,1.10627298433621,82,0.122167413915622,"sst_SSP1_2.6"
2039-01-16,8.44416473551494,1.33735236576749,82,0.14768586265151,"sst_SSP1_2.6"
2039-02-16,8.04070036876492,1.4598288583929,82,0.161211128640429,"sst_SSP1_2.6"
2039-03-16,7.37524340210891,1.86550624838617,82,0.206010701911446,"sst_SSP1_2.6"
2039-04-16,8.01535158041047,1.74662035018971,82,0.192881950744833,"sst_SSP1_2.6"
2039-05-16,10.061548718592,1.33356360754152,82,0.147267464298688,"sst_SSP1_2.6"
2039-06-16,13.20592778485,1.38044407619414,82,0.1524445459951,"sst_SSP1_2.6"
2039-07-16,15.9252820829066,1.61462245475653,82,0.178305221713479,"sst_SSP1_2.6"
2039-08-16,17.2545643376141,1.63469880195416,82,0.180522283372521,"sst_SSP1_2.6"
2039-09-16,16.8263476825342,1.76015041707515,82,0.194376096678887,"sst_SSP1_2.6"
2039-10-16,14.662190844373,1.76352009948936,82,0.194748215850276,"sst_SSP1_2.6"
2039-11-16,12.1032895460361,1.54870635585788,82,0.1710260063192,"sst_SSP1_2.6"
2039-12-16,10.8248573861471,1.35815635146854,82,0.149983278540917,"sst_SSP1_2.6"
2040-01-16,9.48526100123801,1.26390087758287,82,0.139574502718814,"sst_SSP1_2.6"
2040-02-16,8.21725862200667,1.34575825330538,82,0.148614137640333,"sst_SSP1_2.6"
2040-03-16,8.03656258815672,1.30912199875077,82,0.144568340140201,"sst_SSP1_2.6"
2040-04-16,8.65685051824988,1.15384508023275,82,0.127420873064056,"sst_SSP1_2.6"
2040-05-16,9.96850770275767,1.13380720814996,82,0.125208060270661,"sst_SSP1_2.6"
2040-06-16,12.1456541898774,1.32494867794929,82,0.14631610447679,"sst_SSP1_2.6"
2040-07-16,15.8146108069071,1.62057166373472,82,0.178962201939878,"sst_SSP1_2.6"
2040-08-16,16.4527709716704,1.85145819367307,82,0.204459353791096,"sst_SSP1_2.6"
2040-09-16,16.2886867174288,1.78304352546562,82,0.196904217575042,"sst_SSP1_2.6"
2040-10-16,14.4874391206881,1.68594286621363,82,0.186181243590972,"sst_SSP1_2.6"
2040-11-16,12.7616701765758,1.40923866906452,82,0.155624376828481,"sst_SSP1_2.6"
2040-12-16,10.8357469279592,1.17683972151628,82,0.12996020639254,"sst_SSP1_2.6"
2041-01-16,9.37592012417026,1.05988301431508,82,0.117044498731623,"sst_SSP1_2.6"
2041-02-16,7.95838441790604,1.43003551092849,82,0.157921003813056,"sst_SSP1_2.6"
2041-03-16,7.4010922908783,1.32273112377275,82,0.146071216584922,"sst_SSP1_2.6"
2041-04-16,7.56834463666125,1.16563066499906,82,0.128722373175485,"sst_SSP1_2.6"
2041-05-16,9.23221242427826,1.01908652294333,82,0.112539279930941,"sst_SSP1_2.6"
2041-06-16,12.2817041466876,1.36297131187634,82,0.15051500196674,"sst_SSP1_2.6"
2041-07-16,15.619782587377,1.50677720583436,82,0.166395706295081,"sst_SSP1_2.6"
2041-08-16,16.5918902129662,1.78859006678718,82,0.19751673059762,"sst_SSP1_2.6"
2041-09-16,16.5069847688442,2.38102326837693,82,0.262940033146583,"sst_SSP1_2.6"
2041-10-16,14.7719679227689,2.35284537482904,82,0.259828305360515,"sst_SSP1_2.6"
2041-11-16,12.1696531598161,1.75264756676695,82,0.193547545469441,"sst_SSP1_2.6"
2041-12-16,10.5442336652337,1.76238271778456,82,0.194622613052885,"sst_SSP1_2.6"
2042-01-16,9.42943632311937,1.66033567896747,82,0.183353402824894,"sst_SSP1_2.6"
2042-02-16,8.59707126384828,1.50841716896495,82,0.166576809926299,"sst_SSP1_2.6"
2042-03-16,8.10664294696436,1.53921591981062,82,0.169977962983385,"sst_SSP1_2.6"
2042-04-16,7.93186419766124,1.47901569228383,82,0.16332995998755,"sst_SSP1_2.6"
2042-05-16,9.73087790535718,1.23926908204536,82,0.136854375947643,"sst_SSP1_2.6"
2042-06-16,12.9045125275123,0.973736370436557,82,0.107531193381891,"sst_SSP1_2.6"
2042-07-16,15.6921129284835,1.52267064835298,82,0.168150843406996,"sst_SSP1_2.6"
2042-08-16,16.6423973571963,1.58908794037495,82,0.17548540632274,"sst_SSP1_2.6"
2042-09-16,15.4458090619343,1.97578642547619,82,0.218189110163301,"sst_SSP1_2.6"
2042-10-16,13.3043094146542,1.92001759612697,82,0.21203047323086,"sst_SSP1_2.6"
2042-11-16,11.6568371144737,1.77101732465826,82,0.195576145867003,"sst_SSP1_2.6"
2042-12-16,10.9786118530646,1.59980770353181,82,0.176669206127314,"sst_SSP1_2.6"
2043-01-16,9.42455083858676,1.4410160703213,82,0.15913360374396,"sst_SSP1_2.6"
2043-02-16,8.40940091668106,1.2515022780905,82,0.138205306455681,"sst_SSP1_2.6"
2043-03-16,7.81946672462836,1.29702131906624,82,0.143232043616095,"sst_SSP1_2.6"
2043-04-16,8.11036246578868,1.06616714549634,82,0.117738464928024,"sst_SSP1_2.6"
